TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude,Days,Years
95773,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,126 Vienna St,1.0,Sidewalk: Curb side : Cutout,Private,2011-09-07 00:00:00,5,3x3,37.72626282,-122.4261407,4536,12.427397260273972
257929,Planning Code 138.1 required,Tristaniopsis laurina :: Swamp Myrtle,255 Seneca Ave,1.0,Sidewalk: Curb side : Cutout,Private,2019-01-28 00:00:00,3,3x3,37.72058852,-122.4433688,1836,5.03013698630137
90224,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2600 Balboa St,2.0,Sidewalk: Curb side : Cutout,DPW,2008-04-21 00:00:00,3,3x3,37.77626816,-122.4868606,5770,15.808219178082192
254759,Permitted Site,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,1185 Vicente St,,Sidewalk: Curb side : Cutout,Private,2018-03-26 00:00:00,3,3x3,37.73908871,-122.4795381,2144,5.873972602739726
41175,DPW Maintained,Dodonaea viscosa 'Purpurea' :: Purple Hopseed Bush,2435 Bay St,1.0,Sidewalk: Curb side : Cutout,Private,1999-11-23 00:00:00,4,,37.80163701,-122.4472622,8842,24.224657534246575
33277,DPW Maintained,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',1200 Clay St,3.0,Sidewalk: Curb side : Cutout,Private,1996-11-13 00:00:00,5,,37.79343867,-122.4131355,9947,27.252054794520546
22927,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,360 Valencia St,2.0,Sidewalk: Curb side : Cutout,Private,2017-02-21 00:00:00,3,3x3,37.76735183,-122.4222342,2542,6.964383561643835
43245,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,150 Felton St,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-12 00:00:00,9,,37.72969471,-122.4061175,8610,23.589041095890412
62006,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1307 Bay St,1.0,Sidewalk: Curb side : Cutout,Private,1985-05-31 00:00:00,7,,37.80361379,-122.4287455,14131,38.71506849315068
92436,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1643 44th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-30 00:00:00,1,3x3,37.75597052,-122.5035405,5305,14.534246575342467
93373,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2800 Turk Blvd,19.0,Sidewalk: Curb side : Cutout,DPW,2008-11-24 00:00:00,3,3x3,37.77808943,-122.4515779,5553,15.213698630136987
50299,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2917 24th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2004-01-28 00:00:00,4,,37.73406494,-122.4802872,7315,20.041095890410958
66495,DPW Maintained,Ficus microcarpa :: Chinese Banyan,2476 Bush St,1.0,Sidewalk: Curb side : Cutout,Private,1991-02-21 00:00:00,14,,37.78652443,-122.4379278,12039,32.983561643835614
28493,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1550 Guerrero St,2.0,Sidewalk: Curb side : Cutout,Private,2004-02-02 00:00:00,16,3X3,37.74634629,-122.422394,7310,20.027397260273972
86687,DPW Maintained,Acer rubrum :: Red Maple,833 Bryant St,1.0,Sidewalk: Curb side : Cutout,Private,2007-04-09 00:00:00,3,3x3,37.77519426,-122.4034398,6148,16.843835616438355
6546,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1225X Evans Ave,3.0,Sidewalk: Curb side : Cutout,DPW,2013-03-28 00:00:00,3,3x3,37.7389388,-122.3815695,3968,10.871232876712329
59793,DPW Maintained,Prunus cerasifera :: Cherry Plum,1488 Fulton St,1.0,Sidewalk: Curb side : Cutout,Private,1981-08-10 00:00:00,5,,37.77655589,-122.4411745,15521,42.52328767123288
220655,Permitted Site,Afrocarpus gracilior :: Fern Pine,390X Ogden Ave,1.0,Sidewalk: Curb side : Cutout,Private,2001-06-12 00:00:00,9,Width 3ft,37.73589948,-122.4144959,8275,22.671232876712327
28726,Permitted Site,Maytenus boaria :: Mayten,1570 Post St,5.0,Sidewalk: Curb side : Cutout,Private,2005-01-30 00:00:00,3,4X4,37.78591926,-122.427627,6947,19.03287671232877
90283,DPW Maintained,Lagunaria patersonii :: Primrose Tree,4508 Balboa St,2.0,Sidewalk: Curb side : Cutout,DPW,2008-04-24 00:00:00,3,3x3,37.77533879,-122.507283,5767,15.8
4234,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,4013X Cesar Chavez St,1.0,Sidewalk: Curb side : Cutout,DPW,1995-04-05 00:00:00,3,3x3,37.74748042,-122.4295898,10535,28.863013698630137
35115,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,658 Lisbon St,1.0,Sidewalk: Curb side : Cutout,Private,1998-01-28 00:00:00,7,,37.71799513,-122.4367223,9506,26.043835616438358
65579,DPW Maintained,Quercus suber :: Cork Oak,670 Mendell St,1.0,Sidewalk: Curb side : Cutout,Private,1990-01-23 00:00:00,4,,37.73916454,-122.3863285,12433,34.06301369863014
54979,DPW Maintained,Prunus cerasifera :: Cherry Plum,659 09th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1980-04-23 00:00:00,5,,37.77595564,-122.4672201,15995,43.821917808219176
6624,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1415 Evans Ave,7.0,Sidewalk: Curb side : Cutout,Fire Dept,2004-02-04 00:00:00,3,3x3,37.74110713,-122.3853543,7308,20.02191780821918
75338,DPW Maintained,Lophostemon confertus :: Brisbane Box,795 Geary St,2.0,Sidewalk: Curb side : Cutout,Private,1982-05-29 00:00:00,5,,37.78627957,-122.4161769,15229,41.723287671232875
11488,DPW Maintained,Eucalyptus sideroxylon :: Red Ironbark,100 Jennings St,2.0,Sidewalk: Curb side : Cutout,DPW,1993-01-05 00:00:00,6,4X4,37.73983326,-122.3772797,11355,31.10958904109589
86633,Permitted Site,Acer rubrum 'Red Sunset' :: Red Swamp Maple,2865 Bryant St,1.0,Sidewalk: Curb side : Cutout,Private,2007-04-09 00:00:00,3,3x3,37.74879084,-122.4086934,6148,16.843835616438355
28902,DPW Maintained,Lophostemon confertus :: Brisbane Box,270X 05th St,2.0,Sidewalk: Curb side : Cutout,DPW,2006-02-11 00:00:00,3,3x3,37.78050182,-122.4038577,6570,18.0
25934,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1980 Oakdale Ave,2.0,Sidewalk: Curb side : Cutout,DPW,1997-04-22 00:00:00,14,3x3,37.73859188,-122.3971962,9787,26.813698630136987
69064,Permitted Site,Agonis flexuosa 'After Dark' :: Peppermint willow 'After Dark',1359 12th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2014-12-23 00:00:00,3,,37.76280033,-122.4695355,3333,9.131506849315068
7874,DPW Maintained,Pittosporum undulatum :: Victorian Box,1030 Franklin St,2.0,Sidewalk: Curb side : Cutout,DPW,2010-04-01 00:00:00,3,4X4,37.78428422,-122.4226952,5060,13.863013698630137
85230,DPW Maintained,Koelreuteria paniculata :: Golden Rain Tree,355 Berry St,8.0,Sidewalk: Curb side : Cutout,Private,2007-07-19 00:00:00,9,,37.77259294,-122.3972799,6047,16.567123287671233
89702,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2015 Anza St,2.0,Sidewalk: Curb side : Cutout,DPW,2008-02-08 00:00:00,3,3x3,37.77878628,-122.469667,5843,16.008219178082193
12371,DPW Maintained,Lophostemon confertus :: Brisbane Box,1400X Laguna St,1.0,Sidewalk: Curb side : Cutout,DPW,2013-12-01 00:00:00,3,4x4,37.78412813,-122.4277328,3720,10.191780821917808
420,DPW Maintained,Lophostemon confertus :: Brisbane Box,3878 19th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2008-02-28 00:00:00,3,2X3,37.71819278,-122.4732836,5823,15.953424657534246
15453,DPW Maintained,Washingtonia robusta :: Mexican Fan Palm,2365 Mission St,1.0,Sidewalk: Curb side : Cutout,DPW,1992-10-10 00:00:00,12,4X4,37.7590664,-122.4190007,11442,31.34794520547945
233049,DPW Maintained,Olea europaea :: Olive Tree,3181 23rd St,1.0,Sidewalk: Curb side : Cutout,Private,2011-04-12 00:00:00,3,Width 3ft,37.75392543,-122.4162239,4684,12.832876712328767
225860,Permitted Site,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1400 Shrader St,1.0,Sidewalk: Curb side : Cutout,Private,1979-04-09 00:00:00,32,Width 4ft,37.76221868,-122.4506533,16375,44.863013698630134
87602,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,400X Junipero Serra Blvd,6.0,Sidewalk: Curb side : Cutout,DPW,2008-01-18 00:00:00,3,3x3,37.72927382,-122.4721339,5864,16.065753424657533
61583,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,693 Wisconsin St,1.0,Sidewalk: Curb side : Cutout,Private,1984-08-23 00:00:00,16,,37.75869652,-122.3989752,14412,39.484931506849314
9169,DPW Maintained,Olea europaea :: Olive Tree,6037 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,1998-12-02 00:00:00,9,3X3,37.77979931,-122.484351,9198,25.2
46617,DPW Maintained,Prunus cerasifera :: Cherry Plum,252 Missouri St,1.0,Sidewalk: Curb side : Cutout,Private,2002-04-12 00:00:00,4,,37.76319942,-122.3966957,7971,21.838356164383562
64355,DPW Maintained,Schinus terebinthifolius :: Brazilian Pepper,230 04th St,1.0,Sidewalk: Curb side : Cutout,Private,1988-04-21 00:00:00,8,,37.78287339,-122.4023867,13075,35.821917808219176
29301,DPW Maintained,Lophostemon confertus :: Brisbane Box,1000X Portola Dr,4.0,Median : Cutout,DPW,2005-10-14 00:00:00,3,3X3,37.7416859,-122.4564821,6690,18.328767123287673
62197,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,195 Otsego Ave,1.0,Sidewalk: Curb side : Cutout,Private,1986-01-09 00:00:00,14,,37.72476663,-122.4401951,13908,38.104109589041094
90405,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,33 McCoppin St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-02-21 00:00:00,3,3x3,37.77161446,-122.4212853,5830,15.972602739726028
44208,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2159 Bay St,1.0,Sidewalk: Curb side : Cutout,Private,2000-12-28 00:00:00,6,,37.80187285,-122.4425061,8441,23.126027397260273
172241,DPW Maintained,Acer buergeranum :: Trident Maple,204 London St,1.0,Sidewalk: Curb side : Cutout,Private,2019-10-05 00:00:00,0,Width 3ft,37.72579911,-122.4330004,1586,4.345205479452055
102081,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,525 14th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-09 00:00:00,2,3x3,37.77825959,-122.472751,5326,14.591780821917808
29643,DPW Maintained,Quercus suber :: Cork Oak,1500X La Salle Ave,2.0,Median : Cutout,DPW,2006-04-07 00:00:00,3,12x31,37.73585586,-122.3875514,6515,17.84931506849315
27596,DPW Maintained,Quercus suber :: Cork Oak,2200X San Bruno Ave,4.0,Sidewalk: Curb side : Cutout,DPW,2003-03-20 00:00:00,6,3X3,37.73513947,-122.4073326,7629,20.9013698630137
22603,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',888 Turk St,1.0,Sidewalk: Curb side : Cutout,Private,1997-06-06 00:00:00,6,4X4,37.78154614,-122.423836,9742,26.69041095890411
39629,Private,Platanus x hispanica :: Sycamore: London Plane,199X Carmel St,3.0,Sidewalk: Curb side : Cutout,Private,1998-12-29 00:00:00,6,,37.76072332,-122.4503188,9171,25.126027397260273
260620,DPW Maintained,Quercus agrifolia :: Coast Live Oak,1510 McKinnon Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2019-08-24 00:00:00,3,,37.73499827,-122.3875732,1628,4.46027397260274
7369,DPW Maintained,Ficus macrophylla :: Morton Bay Fig,2401 Fillmore St,2.0,Sidewalk: Curb side : Cutout,DPW,1996-07-12 00:00:00,22,3X3,37.79180143,-122.4346026,10071,27.59178082191781
121575,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,57-59 14th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2017-01-25 00:00:00,3,6x8,37.78652488,-122.4734504,2569,7.038356164383561
62303,DPW Maintained,Prunus cerasifera :: Cherry Plum,2508 McAllister St,1.0,Sidewalk: Curb side : Cutout,Private,1985-10-10 00:00:00,10,,37.7757575,-122.4533595,13999,38.35342465753425
63750,DPW Maintained,Olea europaea :: Olive Tree,257 Wilson St,1.0,Sidewalk: Curb side : Cutout,Private,1987-07-09 00:00:00,4,3x3,37.70950296,-122.4618555,13362,36.608219178082194
41089,DPW Maintained,Pittosporum undulatum :: Victorian Box,786 Minna St,1.0,Sidewalk: Curb side : Cutout,Private,2012-12-19 00:00:00,1,,37.77617041,-122.4137653,4067,11.142465753424657
6242,DPW Maintained,Ficus retusa nitida :: Banyan Fig,1250 Ellis St,5.0,Sidewalk: Curb side : Cutout,DPW,1991-01-02 00:00:00,12,3X3,37.7831384,-122.426887,12089,33.12054794520548
244251,DPW Maintained,Chitalpa tashkentensis ::,200 Octavia St,5.0,Sidewalk: Curb side : Cutout,Private,2017-04-13 15:04:00,3,Width 0ft,37.77422712,-122.4238553,2490,6.821917808219178
30768,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,1639 Wallace Ave,1.0,Sidewalk: Curb side : Cutout,Private,1995-01-31 00:00:00,1,,37.72783772,-122.3919154,10599,29.03835616438356
58247,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2225 Pacific Ave,1.0,Sidewalk: Curb side : Cutout,Private,1978-07-14 00:00:00,13,,37.793548,-122.4326209,16644,45.6
90583,DPW Maintained,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,2116 Cabrillo St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-02-15 00:00:00,3,3x3,37.77463883,-122.4815497,5836,15.98904109589041
261814,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1622 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2020-02-28 00:00:00,3,5x4,37.7567369,-122.4936917,1440,3.9452054794520546
5417,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,430X Dolores St,5.0,Sidewalk: Curb side : Cutout,DPW,2013-05-05 00:00:00,24,6,37.76257827,-122.4263587,3930,10.767123287671232
34453,DPW Maintained,Ficus microcarpa :: Chinese Banyan,1167 Green St,1.0,Sidewalk: Curb side : Cutout,Private,1997-07-15 00:00:00,10,,37.79827247,-122.4182863,9703,26.583561643835615
108401,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1180 York St,1.0,Sidewalk: Curb side : Cutout,Private,2014-12-19 00:00:00,3,3x3,37.75317255,-122.4082891,3337,9.142465753424657
265837,Section 806 (d),Arbutus 'Marina' :: Hybrid Strawberry Tree,70 Terra Vista Ave,2.0,Sidewalk: Curb side : Cutout,Private,2021-06-03 00:00:00,3,3x3,37.78155697,-122.442941,979,2.682191780821918
31878,DPW Maintained,Liquidambar styraciflua :: American Sweet Gum,3740 Clay St,1.0,Sidewalk: Curb side : Cutout,Private,1995-06-26 00:00:00,7,,37.78818905,-122.4544273,10453,28.638356164383563
1316,DPW Maintained,Lophostemon confertus :: Brisbane Box,4050X Alemany Blvd,2.0,Sidewalk: Curb side : Cutout,DPW,1992-06-11 00:00:00,3,TR,37.71025532,-122.4703453,11563,31.67945205479452
32121,DPW Maintained,Prunus cerasifera :: Cherry Plum,278 Sanchez St,1.0,Sidewalk: Curb side : Cutout,Private,1995-08-09 00:00:00,8,,37.76467905,-122.4310296,10409,28.517808219178082
10297,DPW Maintained,Hymenosporum flavum :: Sweet Shade,540 Haight St,1.0,Sidewalk: Curb side : Cutout,DPW,2005-10-29 00:00:00,8,3X3,37.77213277,-122.431102,6675,18.28767123287671
93466,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1649 Taraval St,1.0,Sidewalk: Curb side : Cutout,DPW,2015-04-02 17:27:00,3,3x3,37.74259828,-122.4839502,3232,8.854794520547944
89568,DPW Maintained,Cordyline australis :: Dracena Palm,4939 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-03-27 00:00:00,3,3x3,37.77736059,-122.5010791,5795,15.876712328767123
266696,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1995 Evans Ave,25.0,Sidewalk: Curb side : Cutout,Private,2021-11-08 00:00:00,3,3x3,37.74692401,-122.3956936,821,2.249315068493151
58720,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,626 Hayes St,1.0,Sidewalk: Curb side : Cutout,Private,1979-05-24 00:00:00,16,,37.77646896,-122.4268035,16330,44.73972602739726
29315,DPW Maintained,Lophostemon confertus :: Brisbane Box,1250X Portola Dr,4.0,Median : Cutout,DPW,2005-10-14 00:00:00,3,3X3,37.74011682,-122.4626991,6690,18.328767123287673
52637,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,2@ PACIFIC Laurel St,1.0,Sidewalk: Curb side : Cutout,Private,2006-03-08 00:00:00,8,,37.7909473,-122.4508743,6545,17.931506849315067
43791,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,166 22nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-26 00:00:00,7,,37.7846362,-122.481769,8596,23.55068493150685
146845,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,717 40th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2021-02-23 00:00:00,3,Width 3ft,37.77515977,-122.5005862,1079,2.956164383561644
61433,DPW Maintained,Pittosporum undulatum :: Victorian Box,425 Hayes St,1.0,Sidewalk: Curb side : Cutout,Private,1994-01-31 00:00:00,8,,37.77677115,-122.4234451,10964,30.03835616438356
117327,Permitted Site,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,1762 11th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2016-06-07 00:00:00,3,,37.75532818,-122.4676918,2801,7.673972602739726
22232,DPW Maintained,Pyrus calleryana :: Ornamental Pear,4342 03rd St,1.0,Sidewalk: Curb side : Cutout,Private,1997-10-31 00:00:00,4,3x3,37.73841475,-122.3895775,9595,26.28767123287671
94753,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,491 Bay Shore Blvd,6.0,Sidewalk: Curb side : Cutout,Private,2010-10-28 00:00:00,5,3x3,37.7401548,-122.4067342,4850,13.287671232876713
108433,Permitted Site,Liriodendron tulipifera :: Tulip Tree,222x Cumberland St,6.0,Sidewalk: Curb side : Cutout,Private,2015-06-03 00:00:00,3,4x4,37.75891214,-122.4286777,3171,8.687671232876712
254480,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2662 Bush St,,Sidewalk: Curb side : Cutout,Private,2018-02-20 00:00:00,3,3x3,37.78610147,-122.4411123,2178,5.967123287671233
255414,Planning Code 138.1 required,Acer rubrum :: Red Maple,199x Hayes St,10.0,Sidewalk: Curb side : Cutout,Private,2018-05-21 00:00:00,3,3x3,37.77709167,-122.4193912,2088,5.720547945205479
240935,DPW Maintained,Cupressus sempervirens :: Italian Cypress,2500 Market St,3.0,Sidewalk: Curb side : Cutout,Private,2018-03-20 00:00:00,3,Width 3ft,37.76232448,-122.436307,2150,5.890410958904109
42710,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,1600 Union St,1.0,Sidewalk: Curb side : Cutout,Private,2010-09-15 00:00:00,10,3x3,37.79839558,-122.4258439,4893,13.405479452054795
58254,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,588 Pennsylvania Ave,1.0,Sidewalk: Curb side : Cutout,Private,2014-04-15 00:00:00,12,,37.75903758,-122.3933821,3585,9.821917808219178
14632,DPW Maintained,Lophostemon confertus :: Brisbane Box,580 McAllister St,4.0,Sidewalk: Curb side : Cutout,Private,1989-09-29 00:00:00,30,4X4,37.77999347,-122.4215775,12549,34.38082191780822
41882,Permitted Site,Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,760 Duboce Ave,2.0,Sidewalk: Curb side : Cutout,Private,2000-06-20 00:00:00,26,6x12,37.76907768,-122.4365122,8632,23.649315068493152
259045,DPW Maintained,Olea europaea :: Olive Tree,255 Seacliff Ave,1.0,Sidewalk: Curb side : Cutout,Private,2019-07-09 00:00:00,3,Width 4ft,37.78855412,-122.489025,1674,4.586301369863014
91893,DPW Maintained,Pittosporum undulatum :: Victorian Box,1300 Irving St,1.0,Sidewalk: Curb side : Cutout,DPW,2009-02-18 00:00:00,3,3x3,37.763855,-122.4717053,5467,14.978082191780821
6077,DPW Maintained,Tristania conferta ::,1966 Eddy St,1.0,Sidewalk: Curb side : Cutout,DPW,2007-04-06 00:00:00,18,4X4,37.78052672,-122.4399071,6151,16.852054794520548
60039,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2291 Green St,1.0,Sidewalk: Curb side : Cutout,Private,1982-02-04 00:00:00,15,,37.79590522,-122.4367794,15343,42.035616438356165
243286,DPW Maintained,Olea europaea 'Fruitless' :: Fruitless Olive,552 14th St,1.0,Sidewalk: Curb side : Cutout,Private,2020-08-13 00:00:00,3,4x5,37.76799235,-122.425736,1273,3.4876712328767123
25959,Permitted Site,Melaleuca quinquenervia :: Cajeput,2301X Oakdale Ave,2.0,Sidewalk: Curb side : Cutout,Private,1997-04-22 00:00:00,3,2x3,37.74196647,-122.4031794,9787,26.813698630136987
60089,DPW Maintained,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,1216 Green St,1.0,Sidewalk: Curb side : Cutout,Private,2018-06-18 00:00:00,3,,37.79828461,-122.4192173,2060,5.6438356164383565
61338,DPW Maintained,Maytenus boaria :: Mayten,1855 Golden Gate Ave,1.0,Sidewalk: Curb side : Cutout,Private,1984-02-21 00:00:00,10,,37.77831766,-122.4411294,14596,39.989041095890414
82954,Undocumented,Crataegus laevigata :: English Hawthorn,660X Clementina St,3.0,Sidewalk: Curb side : Cutout,Private,2005-06-11 00:00:00,3,3x3,37.77581058,-122.4101526,6815,18.671232876712327
41630,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,175 Bluxome St,1.0,Sidewalk: Curb side : Cutout,Private,2005-05-02 00:00:00,11,,37.77425303,-122.4000291,6855,18.78082191780822
179081,DPW Maintained,Pittosporum undulatum :: Victorian Box,72 Edinburgh St,4.0,Sidewalk: Curb side : Cutout,Private,2017-10-04 10:13:00,3,Width 3ft,37.72763003,-122.4272708,2316,6.345205479452055
52936,DPW Maintained,Prunus cerasifera :: Cherry Plum,385 Capistrano Ave,1.0,Sidewalk: Curb side : Cutout,Private,2006-08-03 00:00:00,5,,37.72568754,-122.4385897,6397,17.526027397260275
195131,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,851 Minnesota St,7.0,Sidewalk: Curb side : Cutout,Private,2020-11-25 00:00:00,3,Width 3ft,37.75988601,-122.3903105,1169,3.202739726027397
81965,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',838 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2007-12-06 00:00:00,4,3x3,37.77316185,-122.4949065,5907,16.183561643835617
256693,Permitted Site,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,2512 Polk St,,Sidewalk: Curb side : Cutout,Private,2018-11-21 00:00:00,3,3x3,37.79983736,-122.4224841,1904,5.2164383561643834
23344,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1215X Van Ness Ave,4.0,Sidewalk: Curb side : Cutout,Private,2005-09-21 00:00:00,3,4X4,37.78679104,-122.4217977,6713,18.39178082191781
104470,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',717 Battery St,3.0,Sidewalk: Curb side : Cutout,Private,2013-10-09 00:00:00,16,,37.79798653,-122.4010252,3773,10.336986301369864
93110,DPW Maintained,Ceratonia siliqua :: Carob,300 Newhall St,2.0,Sidewalk: Curb side : Cutout,Private,2010-02-02 00:00:00,6,3x3,37.74264637,-122.3851982,5118,14.021917808219179
52442,DPW Maintained,Lagunaria patersonii :: Primrose Tree,2310 Washington St,1.0,Sidewalk: Curb side : Cutout,Private,2005-12-22 00:00:00,5,,37.79202248,-122.4315036,6621,18.13972602739726
5072,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5575 Diamond Heights Blvd,1.0,Sidewalk: Curb side : Cutout,Private,1992-06-04 00:00:00,12,3X3,37.73842757,-122.4368494,11570,31.698630136986303
239745,DPW Maintained,Pyrus calleryana :: Ornamental Pear,1508 Diamond St,1.0,Sidewalk: Curb side : Yard,Private,2020-06-17 00:00:00,3,Width 3ft,37.74538389,-122.4358286,1330,3.643835616438356
10640,DPW Maintained,Tristania conferta ::,879 Hayes St,1.0,Sidewalk: Curb side : Cutout,DPW,1992-05-26 00:00:00,12,3X3,37.77581434,-122.4308194,11579,31.723287671232878
83543,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,837 Peru Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-01 00:00:00,8,3x3,37.7246302,-122.423033,5334,14.613698630136986
86340,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2335 25th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-18 00:00:00,3,9x6,37.74394276,-122.4822792,6260,17.15068493150685
13424,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1 Market St,8.0,Sidewalk: Curb side : Cutout,DPW,2003-01-02 00:00:00,20,4x4,37.79414183,-122.3950328,7706,21.112328767123287
143041,Planning Code 138.1 required,Olea europaea 'Fruitless' :: Fruitless Olive,2000 Powell St,1.0,Sidewalk: Curb side : Cutout,Private,2017-12-29 00:00:00,3,Width 0ft,37.80312267,-122.4110891,2231,6.112328767123287
25994,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1789 Oakdale Ave,2.0,Sidewalk: Curb side : Cutout,DPW,1997-04-22 00:00:00,3,3X3,37.73647393,-122.3937942,9787,26.813698630136987
67558,Permitted Site,Prunus cerasifera :: Cherry Plum,408 Webster St,1.0,Sidewalk: Curb side : Cutout,Private,1992-10-05 00:00:00,6,3x3,37.77436652,-122.4291246,11447,31.361643835616437
21894,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2068 03rd St,1.0,Sidewalk: Curb side : Cutout,Private,1999-03-26 00:00:00,3,2X3,37.76349065,-122.3889301,9084,24.887671232876713
23624,DPW Maintained,Lophostemon confertus :: Brisbane Box,25 Virginia Ave,1.0,Sidewalk: Curb side : Cutout,Private,2001-02-01 00:00:00,9,3X3,37.74296907,-122.4209441,8406,23.03013698630137
161557,DPW Maintained,Lophostemon confertus :: Brisbane Box,15 Morse St,1.0,Sidewalk: Curb side : Cutout,Private,2017-10-10 11:09:00,3,Width 0ft,37.71352883,-122.437202,2310,6.328767123287672
83166,DPW Maintained,Trachycarpus fortunei :: Windmill Palm,1089 Gilman Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-02 00:00:00,7,3x3,37.71907445,-122.3898115,5333,14.610958904109589
